
# OSU MPI Broadcast Persistent Latency Test v7.4
# Datatype: MPI_FLOAT.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations
8                       1.60              1.15              2.37        1000
16                      1.72              1.20              2.56        1000
32                      1.74              1.20              2.60        1000
64                      1.77              1.24              2.70        1000
128                     1.88              1.34              2.81        1000
256                     1.96              1.40              2.90        1000
512                     3.44              1.97              5.17        1000
1024                    3.67              1.94              5.58        1000
2048                    3.66              1.97              5.52        1000
4096                    4.06              2.04              6.23        1000
8192                    4.67              2.12              7.88        1000
16384                   5.37              2.30              9.44         100
32768                   7.89              2.87             13.80         100
65536                  11.91              3.61             21.21         100
131072                 19.37              4.32             34.98         100
262144                 34.01              6.01             62.53         100
524288                 59.56             12.64            112.32         100
1048576               151.35             26.01            261.48         100
2097152               339.47             65.48            589.55         100
4194304               785.60            157.67           1384.38         100
8388608              1784.16            343.34           3157.53         100
16777216             4045.08            875.04           7001.03         100
33554432             8551.69           1988.98          14664.85         100
67108864            16999.28           3737.41          29486.85         100
